seed;iteracao_validacao_cruzada;features_nao_correlacionadas;features_missing_values
35;4;['ela_meta.lin_simple.intercept', 'ela_meta.lin_simple.coef.min', 'ela_meta.lin_simple.coef.max', 'ela_meta.lin_simple.coef.max_by_min', 'ela_meta.quad_simple.cond', 'ela_meta.quad_w_interact.adj_r2', 'ela_meta.costs_runtime', 'ela_level.costs_runtime'];['ela_distr.skewness', 'ela_distr.kurtosis', 'ela_distr.number_of_peaks', 'ela_distr.costs_fun_evals', 'ela_distr.costs_runtime', 'ela_level.mmce_lda_10', 'ela_level.mmce_qda_10', 'ela_level.mmce_mda_10', 'ela_level.lda_qda_10', 'ela_level.lda_mda_10', 'ela_level.qda_mda_10', 'ela_level.mmce_lda_25', 'ela_level.mmce_qda_25', 'ela_level.mmce_mda_25', 'ela_level.lda_qda_25', 'ela_level.lda_mda_25', 'ela_level.qda_mda_25', 'ela_level.mmce_lda_50', 'ela_level.mmce_qda_50', 'ela_level.mmce_mda_50', 'ela_level.lda_qda_50', 'ela_level.lda_mda_50', 'ela_level.qda_mda_50']
35;5;['ela_meta.lin_simple.intercept', 'ela_meta.lin_simple.coef.min', 'ela_meta.lin_simple.coef.max', 'ela_meta.lin_simple.coef.max_by_min', 'ela_meta.quad_simple.cond', 'ela_meta.quad_w_interact.adj_r2', 'ela_meta.costs_runtime', 'ela_level.costs_runtime'];['ela_distr.skewness', 'ela_distr.kurtosis', 'ela_distr.number_of_peaks', 'ela_distr.costs_fun_evals', 'ela_distr.costs_runtime', 'ela_level.mmce_lda_10', 'ela_level.mmce_qda_10', 'ela_level.mmce_mda_10', 'ela_level.lda_qda_10', 'ela_level.lda_mda_10', 'ela_level.qda_mda_10', 'ela_level.mmce_lda_25', 'ela_level.mmce_qda_25', 'ela_level.mmce_mda_25', 'ela_level.lda_qda_25', 'ela_level.lda_mda_25', 'ela_level.qda_mda_25', 'ela_level.mmce_lda_50', 'ela_level.mmce_qda_50', 'ela_level.mmce_mda_50', 'ela_level.lda_qda_50', 'ela_level.lda_mda_50', 'ela_level.qda_mda_50']
35;6;['ela_meta.lin_simple.intercept', 'ela_meta.lin_simple.coef.min', 'ela_meta.lin_simple.coef.max', 'ela_meta.lin_simple.coef.max_by_min', 'ela_meta.quad_simple.cond', 'ela_meta.quad_w_interact.adj_r2', 'ela_meta.costs_runtime', 'ela_level.costs_runtime'];['ela_distr.skewness', 'ela_distr.kurtosis', 'ela_distr.number_of_peaks', 'ela_distr.costs_fun_evals', 'ela_distr.costs_runtime', 'ela_level.mmce_lda_10', 'ela_level.mmce_qda_10', 'ela_level.mmce_mda_10', 'ela_level.lda_qda_10', 'ela_level.lda_mda_10', 'ela_level.qda_mda_10', 'ela_level.mmce_lda_25', 'ela_level.mmce_qda_25', 'ela_level.mmce_mda_25', 'ela_level.lda_qda_25', 'ela_level.lda_mda_25', 'ela_level.qda_mda_25', 'ela_level.mmce_lda_50', 'ela_level.mmce_qda_50', 'ela_level.mmce_mda_50', 'ela_level.lda_qda_50', 'ela_level.lda_mda_50', 'ela_level.qda_mda_50']
35;7;['ela_meta.lin_simple.intercept', 'ela_meta.lin_simple.coef.min', 'ela_meta.lin_simple.coef.max', 'ela_meta.lin_simple.coef.max_by_min', 'ela_meta.quad_simple.cond', 'ela_meta.quad_w_interact.adj_r2', 'ela_meta.costs_runtime', 'ela_level.costs_runtime'];['ela_distr.skewness', 'ela_distr.kurtosis', 'ela_distr.number_of_peaks', 'ela_distr.costs_fun_evals', 'ela_distr.costs_runtime', 'ela_level.mmce_lda_10', 'ela_level.mmce_qda_10', 'ela_level.mmce_mda_10', 'ela_level.lda_qda_10', 'ela_level.lda_mda_10', 'ela_level.qda_mda_10', 'ela_level.mmce_lda_25', 'ela_level.mmce_qda_25', 'ela_level.mmce_mda_25', 'ela_level.lda_qda_25', 'ela_level.lda_mda_25', 'ela_level.qda_mda_25', 'ela_level.mmce_lda_50', 'ela_level.mmce_qda_50', 'ela_level.mmce_mda_50', 'ela_level.lda_qda_50', 'ela_level.lda_mda_50', 'ela_level.qda_mda_50']
35;8;['ela_meta.lin_simple.intercept', 'ela_meta.lin_simple.coef.min', 'ela_meta.lin_simple.coef.max', 'ela_meta.lin_simple.coef.max_by_min', 'ela_meta.quad_simple.cond', 'ela_meta.quad_w_interact.adj_r2', 'ela_meta.costs_runtime', 'ela_level.costs_runtime'];['ela_distr.skewness', 'ela_distr.kurtosis', 'ela_distr.number_of_peaks', 'ela_distr.costs_fun_evals', 'ela_distr.costs_runtime', 'ela_level.mmce_lda_10', 'ela_level.mmce_qda_10', 'ela_level.mmce_mda_10', 'ela_level.lda_qda_10', 'ela_level.lda_mda_10', 'ela_level.qda_mda_10', 'ela_level.mmce_lda_25', 'ela_level.mmce_qda_25', 'ela_level.mmce_mda_25', 'ela_level.lda_qda_25', 'ela_level.lda_mda_25', 'ela_level.qda_mda_25', 'ela_level.mmce_lda_50', 'ela_level.mmce_qda_50', 'ela_level.mmce_mda_50', 'ela_level.lda_qda_50', 'ela_level.lda_mda_50', 'ela_level.qda_mda_50']
35;9;['ela_meta.lin_simple.intercept', 'ela_meta.lin_simple.coef.min', 'ela_meta.lin_simple.coef.max', 'ela_meta.lin_simple.coef.max_by_min', 'ela_meta.quad_simple.cond', 'ela_meta.quad_w_interact.adj_r2', 'ela_meta.costs_runtime', 'ela_level.costs_runtime'];['ela_distr.skewness', 'ela_distr.kurtosis', 'ela_distr.number_of_peaks', 'ela_distr.costs_fun_evals', 'ela_distr.costs_runtime', 'ela_level.mmce_lda_10', 'ela_level.mmce_qda_10', 'ela_level.mmce_mda_10', 'ela_level.lda_qda_10', 'ela_level.lda_mda_10', 'ela_level.qda_mda_10', 'ela_level.mmce_lda_25', 'ela_level.mmce_qda_25', 'ela_level.mmce_mda_25', 'ela_level.lda_qda_25', 'ela_level.lda_mda_25', 'ela_level.qda_mda_25', 'ela_level.mmce_lda_50', 'ela_level.mmce_qda_50', 'ela_level.mmce_mda_50', 'ela_level.lda_qda_50', 'ela_level.lda_mda_50', 'ela_level.qda_mda_50']
42;0;['ela_meta.lin_simple.adj_r2', 'ela_meta.lin_simple.intercept', 'ela_meta.lin_simple.coef.min', 'ela_meta.lin_simple.coef.max', 'ela_meta.lin_simple.coef.max_by_min', 'ela_meta.quad_simple.cond', 'ela_meta.quad_w_interact.adj_r2', 'ela_meta.costs_runtime', 'ela_level.costs_runtime'];['ela_distr.skewness', 'ela_distr.kurtosis', 'ela_distr.number_of_peaks', 'ela_distr.costs_fun_evals', 'ela_distr.costs_runtime', 'ela_level.mmce_lda_10', 'ela_level.mmce_qda_10', 'ela_level.mmce_mda_10', 'ela_level.lda_qda_10', 'ela_level.lda_mda_10', 'ela_level.qda_mda_10', 'ela_level.mmce_lda_25', 'ela_level.mmce_qda_25', 'ela_level.mmce_mda_25', 'ela_level.lda_qda_25', 'ela_level.lda_mda_25', 'ela_level.qda_mda_25', 'ela_level.mmce_lda_50', 'ela_level.mmce_qda_50', 'ela_level.mmce_mda_50', 'ela_level.lda_qda_50', 'ela_level.lda_mda_50', 'ela_level.qda_mda_50']
42;1;['ela_meta.lin_simple.adj_r2', 'ela_meta.lin_simple.intercept', 'ela_meta.lin_simple.coef.min', 'ela_meta.lin_simple.coef.max', 'ela_meta.lin_simple.coef.max_by_min', 'ela_meta.quad_simple.cond', 'ela_meta.quad_w_interact.adj_r2', 'ela_meta.costs_runtime', 'ela_level.costs_runtime'];['ela_distr.skewness', 'ela_distr.kurtosis', 'ela_distr.number_of_peaks', 'ela_distr.costs_fun_evals', 'ela_distr.costs_runtime', 'ela_level.mmce_lda_10', 'ela_level.mmce_qda_10', 'ela_level.mmce_mda_10', 'ela_level.lda_qda_10', 'ela_level.lda_mda_10', 'ela_level.qda_mda_10', 'ela_level.mmce_lda_25', 'ela_level.mmce_qda_25', 'ela_level.mmce_mda_25', 'ela_level.lda_qda_25', 'ela_level.lda_mda_25', 'ela_level.qda_mda_25', 'ela_level.mmce_lda_50', 'ela_level.mmce_qda_50', 'ela_level.mmce_mda_50', 'ela_level.lda_qda_50', 'ela_level.lda_mda_50', 'ela_level.qda_mda_50']
42;2;['ela_meta.lin_simple.adj_r2', 'ela_meta.lin_simple.intercept', 'ela_meta.lin_simple.coef.min', 'ela_meta.lin_simple.coef.max', 'ela_meta.lin_simple.coef.max_by_min', 'ela_meta.quad_simple.cond', 'ela_meta.quad_w_interact.adj_r2', 'ela_meta.costs_runtime', 'ela_level.costs_runtime'];['ela_distr.skewness', 'ela_distr.kurtosis', 'ela_distr.number_of_peaks', 'ela_distr.costs_fun_evals', 'ela_distr.costs_runtime', 'ela_level.mmce_lda_10', 'ela_level.mmce_qda_10', 'ela_level.mmce_mda_10', 'ela_level.lda_qda_10', 'ela_level.lda_mda_10', 'ela_level.qda_mda_10', 'ela_level.mmce_lda_25', 'ela_level.mmce_qda_25', 'ela_level.mmce_mda_25', 'ela_level.lda_qda_25', 'ela_level.lda_mda_25', 'ela_level.qda_mda_25', 'ela_level.mmce_lda_50', 'ela_level.mmce_qda_50', 'ela_level.mmce_mda_50', 'ela_level.lda_qda_50', 'ela_level.lda_mda_50', 'ela_level.qda_mda_50']
42;3;['ela_meta.lin_simple.intercept', 'ela_meta.lin_simple.coef.min', 'ela_meta.lin_simple.coef.max', 'ela_meta.lin_simple.coef.max_by_min', 'ela_meta.quad_simple.cond', 'ela_meta.quad_w_interact.adj_r2', 'ela_meta.costs_runtime', 'ela_level.costs_runtime'];['ela_distr.skewness', 'ela_distr.kurtosis', 'ela_distr.number_of_peaks', 'ela_distr.costs_fun_evals', 'ela_distr.costs_runtime', 'ela_level.mmce_lda_10', 'ela_level.mmce_qda_10', 'ela_level.mmce_mda_10', 'ela_level.lda_qda_10', 'ela_level.lda_mda_10', 'ela_level.qda_mda_10', 'ela_level.mmce_lda_25', 'ela_level.mmce_qda_25', 'ela_level.mmce_mda_25', 'ela_level.lda_qda_25', 'ela_level.lda_mda_25', 'ela_level.qda_mda_25', 'ela_level.mmce_lda_50', 'ela_level.mmce_qda_50', 'ela_level.mmce_mda_50', 'ela_level.lda_qda_50', 'ela_level.lda_mda_50', 'ela_level.qda_mda_50']
42;4;['ela_meta.lin_simple.intercept', 'ela_meta.lin_simple.coef.min', 'ela_meta.lin_simple.coef.max', 'ela_meta.lin_simple.coef.max_by_min', 'ela_meta.quad_simple.cond', 'ela_meta.quad_w_interact.adj_r2', 'ela_meta.costs_runtime', 'ela_level.costs_runtime'];['ela_distr.skewness', 'ela_distr.kurtosis', 'ela_distr.number_of_peaks', 'ela_distr.costs_fun_evals', 'ela_distr.costs_runtime', 'ela_level.mmce_lda_10', 'ela_level.mmce_qda_10', 'ela_level.mmce_mda_10', 'ela_level.lda_qda_10', 'ela_level.lda_mda_10', 'ela_level.qda_mda_10', 'ela_level.mmce_lda_25', 'ela_level.mmce_qda_25', 'ela_level.mmce_mda_25', 'ela_level.lda_qda_25', 'ela_level.lda_mda_25', 'ela_level.qda_mda_25', 'ela_level.mmce_lda_50', 'ela_level.mmce_qda_50', 'ela_level.mmce_mda_50', 'ela_level.lda_qda_50', 'ela_level.lda_mda_50', 'ela_level.qda_mda_50']
42;5;['ela_meta.lin_simple.intercept', 'ela_meta.lin_simple.coef.min', 'ela_meta.lin_simple.coef.max', 'ela_meta.lin_simple.coef.max_by_min', 'ela_meta.quad_simple.cond', 'ela_meta.quad_w_interact.adj_r2', 'ela_meta.costs_runtime', 'ela_level.costs_runtime'];['ela_distr.skewness', 'ela_distr.kurtosis', 'ela_distr.number_of_peaks', 'ela_distr.costs_fun_evals', 'ela_distr.costs_runtime', 'ela_level.mmce_lda_10', 'ela_level.mmce_qda_10', 'ela_level.mmce_mda_10', 'ela_level.lda_qda_10', 'ela_level.lda_mda_10', 'ela_level.qda_mda_10', 'ela_level.mmce_lda_25', 'ela_level.mmce_qda_25', 'ela_level.mmce_mda_25', 'ela_level.lda_qda_25', 'ela_level.lda_mda_25', 'ela_level.qda_mda_25', 'ela_level.mmce_lda_50', 'ela_level.mmce_qda_50', 'ela_level.mmce_mda_50', 'ela_level.lda_qda_50', 'ela_level.lda_mda_50', 'ela_level.qda_mda_50']
42;6;['ela_meta.lin_simple.intercept', 'ela_meta.lin_simple.coef.min', 'ela_meta.lin_simple.coef.max', 'ela_meta.lin_simple.coef.max_by_min', 'ela_meta.quad_simple.cond', 'ela_meta.quad_w_interact.adj_r2', 'ela_meta.costs_runtime', 'ela_level.costs_runtime'];['ela_distr.skewness', 'ela_distr.kurtosis', 'ela_distr.number_of_peaks', 'ela_distr.costs_fun_evals', 'ela_distr.costs_runtime', 'ela_level.mmce_lda_10', 'ela_level.mmce_qda_10', 'ela_level.mmce_mda_10', 'ela_level.lda_qda_10', 'ela_level.lda_mda_10', 'ela_level.qda_mda_10', 'ela_level.mmce_lda_25', 'ela_level.mmce_qda_25', 'ela_level.mmce_mda_25', 'ela_level.lda_qda_25', 'ela_level.lda_mda_25', 'ela_level.qda_mda_25', 'ela_level.mmce_lda_50', 'ela_level.mmce_qda_50', 'ela_level.mmce_mda_50', 'ela_level.lda_qda_50', 'ela_level.lda_mda_50', 'ela_level.qda_mda_50']
42;7;['ela_meta.lin_simple.intercept', 'ela_meta.lin_simple.coef.min', 'ela_meta.lin_simple.coef.max', 'ela_meta.lin_simple.coef.max_by_min', 'ela_meta.quad_simple.cond', 'ela_meta.quad_w_interact.adj_r2', 'ela_meta.costs_runtime', 'ela_level.costs_runtime'];['ela_distr.skewness', 'ela_distr.kurtosis', 'ela_distr.number_of_peaks', 'ela_distr.costs_fun_evals', 'ela_distr.costs_runtime', 'ela_level.mmce_lda_10', 'ela_level.mmce_qda_10', 'ela_level.mmce_mda_10', 'ela_level.lda_qda_10', 'ela_level.lda_mda_10', 'ela_level.qda_mda_10', 'ela_level.mmce_lda_25', 'ela_level.mmce_qda_25', 'ela_level.mmce_mda_25', 'ela_level.lda_qda_25', 'ela_level.lda_mda_25', 'ela_level.qda_mda_25', 'ela_level.mmce_lda_50', 'ela_level.mmce_qda_50', 'ela_level.mmce_mda_50', 'ela_level.lda_qda_50', 'ela_level.lda_mda_50', 'ela_level.qda_mda_50']
42;8;['ela_meta.lin_simple.intercept', 'ela_meta.lin_simple.coef.min', 'ela_meta.lin_simple.coef.max', 'ela_meta.lin_simple.coef.max_by_min', 'ela_meta.quad_simple.cond', 'ela_meta.quad_w_interact.adj_r2', 'ela_meta.costs_runtime', 'ela_level.costs_runtime'];['ela_distr.skewness', 'ela_distr.kurtosis', 'ela_distr.number_of_peaks', 'ela_distr.costs_fun_evals', 'ela_distr.costs_runtime', 'ela_level.mmce_lda_10', 'ela_level.mmce_qda_10', 'ela_level.mmce_mda_10', 'ela_level.lda_qda_10', 'ela_level.lda_mda_10', 'ela_level.qda_mda_10', 'ela_level.mmce_lda_25', 'ela_level.mmce_qda_25', 'ela_level.mmce_mda_25', 'ela_level.lda_qda_25', 'ela_level.lda_mda_25', 'ela_level.qda_mda_25', 'ela_level.mmce_lda_50', 'ela_level.mmce_qda_50', 'ela_level.mmce_mda_50', 'ela_level.lda_qda_50', 'ela_level.lda_mda_50', 'ela_level.qda_mda_50']
42;9;['ela_meta.lin_simple.intercept', 'ela_meta.lin_simple.coef.min', 'ela_meta.lin_simple.coef.max', 'ela_meta.lin_simple.coef.max_by_min', 'ela_meta.quad_simple.cond', 'ela_meta.quad_w_interact.adj_r2', 'ela_meta.costs_runtime', 'ela_level.costs_runtime'];['ela_distr.skewness', 'ela_distr.kurtosis', 'ela_distr.number_of_peaks', 'ela_distr.costs_fun_evals', 'ela_distr.costs_runtime', 'ela_level.mmce_lda_10', 'ela_level.mmce_qda_10', 'ela_level.mmce_mda_10', 'ela_level.lda_qda_10', 'ela_level.lda_mda_10', 'ela_level.qda_mda_10', 'ela_level.mmce_lda_25', 'ela_level.mmce_qda_25', 'ela_level.mmce_mda_25', 'ela_level.lda_qda_25', 'ela_level.lda_mda_25', 'ela_level.qda_mda_25', 'ela_level.mmce_lda_50', 'ela_level.mmce_qda_50', 'ela_level.mmce_mda_50', 'ela_level.lda_qda_50', 'ela_level.lda_mda_50', 'ela_level.qda_mda_50']
66;0;['ela_meta.lin_simple.adj_r2', 'ela_meta.lin_simple.intercept', 'ela_meta.lin_simple.coef.min', 'ela_meta.lin_simple.coef.max', 'ela_meta.lin_simple.coef.max_by_min', 'ela_meta.quad_simple.adj_r2', 'ela_meta.quad_simple.cond', 'ela_meta.quad_w_interact.adj_r2', 'ela_meta.costs_runtime', 'ela_level.costs_runtime'];['ela_distr.skewness', 'ela_distr.kurtosis', 'ela_distr.number_of_peaks', 'ela_distr.costs_fun_evals', 'ela_distr.costs_runtime', 'ela_level.mmce_lda_10', 'ela_level.mmce_qda_10', 'ela_level.mmce_mda_10', 'ela_level.lda_qda_10', 'ela_level.lda_mda_10', 'ela_level.qda_mda_10', 'ela_level.mmce_lda_25', 'ela_level.mmce_qda_25', 'ela_level.mmce_mda_25', 'ela_level.lda_qda_25', 'ela_level.lda_mda_25', 'ela_level.qda_mda_25', 'ela_level.mmce_lda_50', 'ela_level.mmce_qda_50', 'ela_level.mmce_mda_50', 'ela_level.lda_qda_50', 'ela_level.lda_mda_50', 'ela_level.qda_mda_50']
66;1;['ela_meta.lin_simple.adj_r2', 'ela_meta.lin_simple.intercept', 'ela_meta.lin_simple.coef.min', 'ela_meta.lin_simple.coef.max', 'ela_meta.lin_simple.coef.max_by_min', 'ela_meta.quad_simple.cond', 'ela_meta.quad_w_interact.adj_r2', 'ela_meta.costs_runtime', 'ela_level.costs_runtime'];['ela_distr.skewness', 'ela_distr.kurtosis', 'ela_distr.number_of_peaks', 'ela_distr.costs_fun_evals', 'ela_distr.costs_runtime', 'ela_level.mmce_lda_10', 'ela_level.mmce_qda_10', 'ela_level.mmce_mda_10', 'ela_level.lda_qda_10', 'ela_level.lda_mda_10', 'ela_level.qda_mda_10', 'ela_level.mmce_lda_25', 'ela_level.mmce_qda_25', 'ela_level.mmce_mda_25', 'ela_level.lda_qda_25', 'ela_level.lda_mda_25', 'ela_level.qda_mda_25', 'ela_level.mmce_lda_50', 'ela_level.mmce_qda_50', 'ela_level.mmce_mda_50', 'ela_level.lda_qda_50', 'ela_level.lda_mda_50', 'ela_level.qda_mda_50']
66;2;['ela_meta.lin_simple.adj_r2', 'ela_meta.lin_simple.intercept', 'ela_meta.lin_simple.coef.min', 'ela_meta.lin_simple.coef.max', 'ela_meta.lin_simple.coef.max_by_min', 'ela_meta.quad_simple.cond', 'ela_meta.quad_w_interact.adj_r2', 'ela_meta.costs_runtime', 'ela_level.costs_runtime'];['ela_distr.skewness', 'ela_distr.kurtosis', 'ela_distr.number_of_peaks', 'ela_distr.costs_fun_evals', 'ela_distr.costs_runtime', 'ela_level.mmce_lda_10', 'ela_level.mmce_qda_10', 'ela_level.mmce_mda_10', 'ela_level.lda_qda_10', 'ela_level.lda_mda_10', 'ela_level.qda_mda_10', 'ela_level.mmce_lda_25', 'ela_level.mmce_qda_25', 'ela_level.mmce_mda_25', 'ela_level.lda_qda_25', 'ela_level.lda_mda_25', 'ela_level.qda_mda_25', 'ela_level.mmce_lda_50', 'ela_level.mmce_qda_50', 'ela_level.mmce_mda_50', 'ela_level.lda_qda_50', 'ela_level.lda_mda_50', 'ela_level.qda_mda_50']
66;3;['ela_meta.lin_simple.adj_r2', 'ela_meta.lin_simple.intercept', 'ela_meta.lin_simple.coef.min', 'ela_meta.lin_simple.coef.max', 'ela_meta.lin_simple.coef.max_by_min', 'ela_meta.quad_simple.cond', 'ela_meta.quad_w_interact.adj_r2', 'ela_meta.costs_runtime', 'ela_level.costs_runtime'];['ela_distr.skewness', 'ela_distr.kurtosis', 'ela_distr.number_of_peaks', 'ela_distr.costs_fun_evals', 'ela_distr.costs_runtime', 'ela_level.mmce_lda_10', 'ela_level.mmce_qda_10', 'ela_level.mmce_mda_10', 'ela_level.lda_qda_10', 'ela_level.lda_mda_10', 'ela_level.qda_mda_10', 'ela_level.mmce_lda_25', 'ela_level.mmce_qda_25', 'ela_level.mmce_mda_25', 'ela_level.lda_qda_25', 'ela_level.lda_mda_25', 'ela_level.qda_mda_25', 'ela_level.mmce_lda_50', 'ela_level.mmce_qda_50', 'ela_level.mmce_mda_50', 'ela_level.lda_qda_50', 'ela_level.lda_mda_50', 'ela_level.qda_mda_50']
66;4;['ela_meta.lin_simple.adj_r2', 'ela_meta.lin_simple.intercept', 'ela_meta.lin_simple.coef.min', 'ela_meta.lin_simple.coef.max', 'ela_meta.lin_simple.coef.max_by_min', 'ela_meta.quad_simple.cond', 'ela_meta.quad_w_interact.adj_r2', 'ela_meta.costs_runtime', 'ela_level.costs_runtime'];['ela_distr.skewness', 'ela_distr.kurtosis', 'ela_distr.number_of_peaks', 'ela_distr.costs_fun_evals', 'ela_distr.costs_runtime', 'ela_level.mmce_lda_10', 'ela_level.mmce_qda_10', 'ela_level.mmce_mda_10', 'ela_level.lda_qda_10', 'ela_level.lda_mda_10', 'ela_level.qda_mda_10', 'ela_level.mmce_lda_25', 'ela_level.mmce_qda_25', 'ela_level.mmce_mda_25', 'ela_level.lda_qda_25', 'ela_level.lda_mda_25', 'ela_level.qda_mda_25', 'ela_level.mmce_lda_50', 'ela_level.mmce_qda_50', 'ela_level.mmce_mda_50', 'ela_level.lda_qda_50', 'ela_level.lda_mda_50', 'ela_level.qda_mda_50']
66;5;['ela_meta.lin_simple.adj_r2', 'ela_meta.lin_simple.intercept', 'ela_meta.lin_simple.coef.min', 'ela_meta.lin_simple.coef.max', 'ela_meta.lin_simple.coef.max_by_min', 'ela_meta.quad_simple.cond', 'ela_meta.quad_w_interact.adj_r2', 'ela_meta.costs_runtime', 'ela_level.costs_runtime'];['ela_distr.skewness', 'ela_distr.kurtosis', 'ela_distr.number_of_peaks', 'ela_distr.costs_fun_evals', 'ela_distr.costs_runtime', 'ela_level.mmce_lda_10', 'ela_level.mmce_qda_10', 'ela_level.mmce_mda_10', 'ela_level.lda_qda_10', 'ela_level.lda_mda_10', 'ela_level.qda_mda_10', 'ela_level.mmce_lda_25', 'ela_level.mmce_qda_25', 'ela_level.mmce_mda_25', 'ela_level.lda_qda_25', 'ela_level.lda_mda_25', 'ela_level.qda_mda_25', 'ela_level.mmce_lda_50', 'ela_level.mmce_qda_50', 'ela_level.mmce_mda_50', 'ela_level.lda_qda_50', 'ela_level.lda_mda_50', 'ela_level.qda_mda_50']
66;6;['ela_meta.lin_simple.adj_r2', 'ela_meta.lin_simple.intercept', 'ela_meta.lin_simple.coef.min', 'ela_meta.lin_simple.coef.max', 'ela_meta.lin_simple.coef.max_by_min', 'ela_meta.quad_simple.cond', 'ela_meta.quad_w_interact.adj_r2', 'ela_meta.costs_runtime', 'ela_level.costs_runtime'];['ela_distr.skewness', 'ela_distr.kurtosis', 'ela_distr.number_of_peaks', 'ela_distr.costs_fun_evals', 'ela_distr.costs_runtime', 'ela_level.mmce_lda_10', 'ela_level.mmce_qda_10', 'ela_level.mmce_mda_10', 'ela_level.lda_qda_10', 'ela_level.lda_mda_10', 'ela_level.qda_mda_10', 'ela_level.mmce_lda_25', 'ela_level.mmce_qda_25', 'ela_level.mmce_mda_25', 'ela_level.lda_qda_25', 'ela_level.lda_mda_25', 'ela_level.qda_mda_25', 'ela_level.mmce_lda_50', 'ela_level.mmce_qda_50', 'ela_level.mmce_mda_50', 'ela_level.lda_qda_50', 'ela_level.lda_mda_50', 'ela_level.qda_mda_50']
66;7;['ela_meta.lin_simple.adj_r2', 'ela_meta.lin_simple.intercept', 'ela_meta.lin_simple.coef.min', 'ela_meta.lin_simple.coef.max', 'ela_meta.lin_simple.coef.max_by_min', 'ela_meta.quad_simple.cond', 'ela_meta.quad_w_interact.adj_r2', 'ela_meta.costs_runtime', 'ela_level.costs_runtime'];['ela_distr.skewness', 'ela_distr.kurtosis', 'ela_distr.number_of_peaks', 'ela_distr.costs_fun_evals', 'ela_distr.costs_runtime', 'ela_level.mmce_lda_10', 'ela_level.mmce_qda_10', 'ela_level.mmce_mda_10', 'ela_level.lda_qda_10', 'ela_level.lda_mda_10', 'ela_level.qda_mda_10', 'ela_level.mmce_lda_25', 'ela_level.mmce_qda_25', 'ela_level.mmce_mda_25', 'ela_level.lda_qda_25', 'ela_level.lda_mda_25', 'ela_level.qda_mda_25', 'ela_level.mmce_lda_50', 'ela_level.mmce_qda_50', 'ela_level.mmce_mda_50', 'ela_level.lda_qda_50', 'ela_level.lda_mda_50', 'ela_level.qda_mda_50']
66;8;['ela_meta.lin_simple.intercept', 'ela_meta.lin_simple.coef.min', 'ela_meta.lin_simple.coef.max', 'ela_meta.lin_simple.coef.max_by_min', 'ela_meta.quad_simple.cond', 'ela_meta.quad_w_interact.adj_r2', 'ela_meta.costs_runtime', 'ela_level.costs_runtime'];['ela_distr.skewness', 'ela_distr.kurtosis', 'ela_distr.number_of_peaks', 'ela_distr.costs_fun_evals', 'ela_distr.costs_runtime', 'ela_level.mmce_lda_10', 'ela_level.mmce_qda_10', 'ela_level.mmce_mda_10', 'ela_level.lda_qda_10', 'ela_level.lda_mda_10', 'ela_level.qda_mda_10', 'ela_level.mmce_lda_25', 'ela_level.mmce_qda_25', 'ela_level.mmce_mda_25', 'ela_level.lda_qda_25', 'ela_level.lda_mda_25', 'ela_level.qda_mda_25', 'ela_level.mmce_lda_50', 'ela_level.mmce_qda_50', 'ela_level.mmce_mda_50', 'ela_level.lda_qda_50', 'ela_level.lda_mda_50', 'ela_level.qda_mda_50']
66;9;['ela_meta.lin_simple.intercept', 'ela_meta.lin_simple.coef.min', 'ela_meta.lin_simple.coef.max', 'ela_meta.lin_simple.coef.max_by_min', 'ela_meta.quad_simple.cond', 'ela_meta.costs_runtime', 'ela_level.costs_runtime'];['ela_distr.skewness', 'ela_distr.kurtosis', 'ela_distr.number_of_peaks', 'ela_distr.costs_fun_evals', 'ela_distr.costs_runtime', 'ela_level.mmce_lda_10', 'ela_level.mmce_qda_10', 'ela_level.mmce_mda_10', 'ela_level.lda_qda_10', 'ela_level.lda_mda_10', 'ela_level.qda_mda_10', 'ela_level.mmce_lda_25', 'ela_level.mmce_qda_25', 'ela_level.mmce_mda_25', 'ela_level.lda_qda_25', 'ela_level.lda_mda_25', 'ela_level.qda_mda_25', 'ela_level.mmce_lda_50', 'ela_level.mmce_qda_50', 'ela_level.mmce_mda_50', 'ela_level.lda_qda_50', 'ela_level.lda_mda_50', 'ela_level.qda_mda_50']
72;0;['ela_meta.lin_simple.adj_r2', 'ela_meta.lin_simple.intercept', 'ela_meta.lin_simple.coef.min', 'ela_meta.lin_simple.coef.max', 'ela_meta.lin_simple.coef.max_by_min', 'ela_meta.quad_simple.adj_r2', 'ela_meta.quad_simple.cond', 'ela_meta.quad_w_interact.adj_r2', 'ela_meta.costs_runtime', 'ela_level.costs_runtime'];['ela_distr.skewness', 'ela_distr.kurtosis', 'ela_distr.number_of_peaks', 'ela_distr.costs_fun_evals', 'ela_distr.costs_runtime', 'ela_level.mmce_lda_10', 'ela_level.mmce_qda_10', 'ela_level.mmce_mda_10', 'ela_level.lda_qda_10', 'ela_level.lda_mda_10', 'ela_level.qda_mda_10', 'ela_level.mmce_lda_25', 'ela_level.mmce_qda_25', 'ela_level.mmce_mda_25', 'ela_level.lda_qda_25', 'ela_level.lda_mda_25', 'ela_level.qda_mda_25', 'ela_level.mmce_lda_50', 'ela_level.mmce_qda_50', 'ela_level.mmce_mda_50', 'ela_level.lda_qda_50', 'ela_level.lda_mda_50', 'ela_level.qda_mda_50']
